Store,Date,Temperature,Unemployment
23,11/03/2011,29.36,5.114
23,18/03/2011,37.28,5.114
23,25/03/2011,29.11,5.114
23,1/04/2011,29.44,4.781
23,8/04/2011,36.74,4.781
23,15/04/2011,45.51,4.781
23,22/04/2011,39.62,4.781
23,29/04/2011,54.2,4.781
23,6/05/2011,50.07,4.781
23,13/05/2011,55.12,4.781
23,20/05/2011,56.67,4.781
23,27/05/2011,63.27,4.781
23,3/06/2011,67.21,4.781
23,10/06/2011,65.23,4.781
23,17/06/2011,61.06,4.781
23,24/06/2011,63.8,4.781
23,1/07/2011,65.65,4.584
23,8/07/2011,69.92,4.584
23,15/07/2011,69.8,4.584
23,22/07/2011,76.74,4.584
23,29/07/2011,69.55,4.584
23,5/08/2011,69.53,4.584
23,12/08/2011,69.86,4.584
23,19/08/2011,67.09,4.584
23,26/08/2011,67.04,4.584
23,2/09/2011,65.33,4.584
23,9/09/2011,66.04,4.584
23,16/09/2011,60.52,4.584
23,23/09/2011,57.14,4.584
23,30/09/2011,64.76,4.584
23,7/10/2011,49,4.42
23,14/10/2011,56.79,4.42
23,21/10/2011,52.12,4.42
23,28/10/2011,42.57,4.42
23,4/11/2011,39.18,4.42
23,11/11/2011,44.04,4.42
23,18/11/2011,45.48,4.42
23,25/11/2011,35.23,4.42
23,2/12/2011,43.6,4.42
23,9/12/2011,36.4,4.42
23,16/12/2011,32.99,4.42
23,23/12/2011,27.8,4.42
23,30/12/2011,22.3,4.42
23,6/01/2012,24.29,4.261
23,13/01/2012,28.49,4.261
23,20/01/2012,15.33,4.261
23,27/01/2012,25.71,4.261
23,3/02/2012,29.71,4.261
23,10/02/2012,26.6,4.261
23,17/02/2012,27.01,4.261
23,24/02/2012,31.12,4.261
23,2/03/2012,25.91,4.261
23,9/03/2012,33.11,4.261
23,16/03/2012,41.19,4.261
23,23/03/2012,57.82,4.261
23,30/03/2012,36.71,4.261
23,6/04/2012,37.43,4.125
23,13/04/2012,41.81,4.125
23,20/04/2012,56.55,4.125
23,27/04/2012,44.62,4.125
23,4/05/2012,45.88,4.125
23,11/05/2012,52.9,4.125
23,18/05/2012,58.42,4.125
23,25/05/2012,66.43,4.125
23,1/06/2012,66.22,4.125
23,8/06/2012,56.82,4.125
23,15/06/2012,64.73,4.125
23,22/06/2012,71.82,4.125
23,29/06/2012,64.23,4.125
23,6/07/2012,70.86,4.156
23,13/07/2012,69.19,4.156
23,20/07/2012,71.13,4.156
23,27/07/2012,69.31,4.156
23,3/08/2012,71.51,4.156
23,10/08/2012,71.12,4.156
23,17/08/2012,69.97,4.156
23,24/08/2012,64.63,4.156
23,31/08/2012,68.34,4.156
23,7/09/2012,66.74,4.156
23,14/09/2012,61.37,4.156
23,21/09/2012,56.8,4.156
23,28/09/2012,53.71,4.156
23,5/10/2012,56.65,4.145
23,12/10/2012,48.1,4.145
23,19/10/2012,47.89,4.145
23,26/10/2012,50.56,4.145
23,2/11/2012,51.88,4.145
23,9/11/2012,33.21,4.145
23,16/11/2012,39.49,4.145
23,23/11/2012,33.44,4.145
23,30/11/2012,28.25,4.145
23,7/12/2012,35.02,4.145
23,14/12/2012,33.4,4.145
23,21/12/2012,31.44,4.145
23,28/12/2012,22.04,4.145
23,4/01/2013,12.27,3.932
23,11/01/2013,26.3,3.932
23,18/01/2013,30.33,3.932
23,25/01/2013,12.05,3.932
23,1/02/2013,22.1,3.932
23,8/02/2013,14.94,3.932
23,15/02/2013,25.39,3.932
23,22/02/2013,20.86,3.932
23,1/03/2013,32.68,3.932
23,8/03/2013,28.49,3.932
23,15/03/2013,34.45,3.932
23,22/03/2013,23.83,3.932
23,29/03/2013,34.55,3.932
23,5/04/2013,35.96,3.684
23,12/04/2013,39.54,3.684
23,19/04/2013,46.36,3.684
23,26/04/2013,44.03,3.684
23,3/05/2013,56.61,NA
23,10/05/2013,62.17,NA
23,17/05/2013,51.72,NA
23,24/05/2013,59.75,NA
23,31/05/2013,55.99,NA
23,7/06/2013,62.51,NA
23,14/06/2013,58.89,NA
23,21/06/2013,61.09,NA
23,28/06/2013,71.56,NA
23,5/07/2013,71.7,NA
23,12/07/2013,72.85,NA
23,19/07/2013,76.37,NA
23,26/07/2013,66.54,NA
24,5/02/2010,22.43,8.326
24,12/02/2010,25.94,8.326
24,19/02/2010,31.05,8.326
24,26/02/2010,33.98,8.326
24,5/03/2010,36.73,8.326
24,12/03/2010,42.31,8.326
24,19/03/2010,46.09,8.326
24,26/03/2010,48.87,8.326
24,2/04/2010,45.22,8.211
24,9/04/2010,62.06,8.211
24,16/04/2010,51.08,8.211
24,23/04/2010,51.07,8.211
24,30/04/2010,51.48,8.211
24,7/05/2010,66.65,8.211
24,14/05/2010,51.31,8.211
24,21/05/2010,60.44,8.211
24,28/05/2010,69.59,8.211
24,4/06/2010,71.99,8.211
24,11/06/2010,64.84,8.211
24,18/06/2010,67.17,8.211
24,25/06/2010,74.9,8.211
24,2/07/2010,71.12,8.117
24,9/07/2010,79.05,8.117
24,16/07/2010,76.56,8.117
24,23/07/2010,75.27,8.117
24,30/07/2010,75.91,8.117
24,6/08/2010,74.54,8.117
24,13/08/2010,74.17,8.117
24,20/08/2010,72.17,8.117
24,27/08/2010,67,8.117
24,3/09/2010,73.52,8.117
24,10/09/2010,67.11,8.117
24,17/09/2010,60.31,8.117
24,24/09/2010,64.3,8.117
24,1/10/2010,66.88,8.275
24,8/10/2010,54.82,8.275
24,15/10/2010,52.83,8.275
24,22/10/2010,48.69,8.275
24,29/10/2010,57.29,8.275
24,5/11/2010,42.2,8.275
24,12/11/2010,41.76,8.275
24,19/11/2010,45.63,8.275
24,26/11/2010,41.92,8.275
24,3/12/2010,37.08,8.275
24,10/12/2010,27.11,8.275
24,17/12/2010,27.99,8.275
24,24/12/2010,27.74,8.275
24,31/12/2010,25.9,8.275
24,7/01/2011,30.72,8.252
24,14/01/2011,22.41,8.252
24,21/01/2011,23.69,8.252
24,28/01/2011,17.91,8.252
24,4/02/2011,23.83,8.252
24,11/02/2011,26.51,8.252
24,18/02/2011,34.04,8.252
24,25/02/2011,26.09,8.252
24,4/03/2011,31.36,8.252
24,11/03/2011,39.51,8.252
24,18/03/2011,43.39,8.252
24,25/03/2011,36.88,8.252
24,1/04/2011,35.73,8.212
24,8/04/2011,44.7,8.212
24,15/04/2011,52.36,8.212
24,22/04/2011,46,8.212
24,29/04/2011,60.48,8.212
24,6/05/2011,55.75,8.212
24,13/05/2011,58.49,8.212
24,20/05/2011,59.84,8.212
24,27/05/2011,65.74,8.212
24,3/06/2011,73.12,8.212
24,10/06/2011,70.02,8.212
24,17/06/2011,64.34,8.212
24,24/06/2011,68.88,8.212
24,1/07/2011,70.27,8.358
24,8/07/2011,72.56,8.358
24,15/07/2011,74.43,8.358
24,22/07/2011,79.29,8.358
24,29/07/2011,74.84,8.358
24,5/08/2011,74.64,8.358
24,12/08/2011,72.52,8.358
24,19/08/2011,69.93,8.358
24,26/08/2011,69.94,8.358
24,2/09/2011,68.14,8.358
24,9/09/2011,68.32,8.358
24,16/09/2011,65.56,8.358
24,23/09/2011,60.61,8.358
24,30/09/2011,68,8.358
24,7/10/2011,53.87,8.454
24,14/10/2011,60.21,8.454
24,21/10/2011,56.6,8.454
24,28/10/2011,48,8.454
24,4/11/2011,39.87,8.454
24,11/11/2011,46.78,8.454
24,18/11/2011,48.17,8.454
24,25/11/2011,41.83,8.454
24,2/12/2011,47.21,8.454
24,9/12/2011,42.3,8.454
24,16/12/2011,36,8.454
24,23/12/2011,36.93,8.454
24,30/12/2011,33.45,8.454
24,6/01/2012,32.86,8.659
24,13/01/2012,36.5,8.659
24,20/01/2012,25.73,8.659
24,27/01/2012,31.92,8.659
24,3/02/2012,38.61,8.659
24,10/02/2012,33.82,8.659
24,17/02/2012,33.92,8.659
24,24/02/2012,37.35,8.659
24,2/03/2012,35.36,8.659
24,9/03/2012,41.5,8.659
24,16/03/2012,48.68,8.659
24,23/03/2012,59.51,8.659
24,30/03/2012,47.28,8.659
24,6/04/2012,45.25,8.983
24,13/04/2012,48.65,8.983
24,20/04/2012,61.05,8.983
24,27/04/2012,49.26,8.983
24,4/05/2012,52.14,8.983
24,11/05/2012,58.7,8.983
24,18/05/2012,63.1,8.983
24,25/05/2012,65.79,8.983
24,1/06/2012,71.79,8.983
24,8/06/2012,59.93,8.983
24,15/06/2012,68.28,8.983
24,22/06/2012,72.29,8.983
24,29/06/2012,70.4,8.983
24,6/07/2012,77.18,8.953
24,13/07/2012,75.36,8.953
24,20/07/2012,76.42,8.953
24,27/07/2012,73.62,8.953
24,3/08/2012,73.26,8.953
24,10/08/2012,75.53,8.953
24,17/08/2012,72.87,8.953
24,24/08/2012,68.13,8.953
24,31/08/2012,71.18,8.953
24,7/09/2012,72.81,8.953
24,14/09/2012,64.28,8.953
24,21/09/2012,61.25,8.953
24,28/09/2012,58.86,8.953
24,5/10/2012,60.35,8.693
24,12/10/2012,51.64,8.693
24,19/10/2012,52.59,8.693
24,26/10/2012,55.16,8.693
24,2/11/2012,52.73,8.693
24,9/11/2012,38.21,8.693
24,16/11/2012,44,8.693
24,23/11/2012,35.83,8.693
24,30/11/2012,35.7,8.693
24,7/12/2012,38.41,8.693
24,14/12/2012,37.88,8.693
24,21/12/2012,38.07,8.693
24,28/12/2012,31.85,8.693
24,4/01/2013,25.19,8.75
24,11/01/2013,32.93,8.75
24,18/01/2013,34.96,8.75
24,25/01/2013,22.23,8.75
24,1/02/2013,30.77,8.75
24,8/02/2013,24.78,8.75
24,15/02/2013,30.83,8.75
24,22/02/2013,28.04,8.75
24,1/03/2013,36.25,8.75
24,8/03/2013,34,8.75
24,15/03/2013,38.82,8.75
24,22/03/2013,31.29,8.75
24,29/03/2013,39.04,8.75
24,5/04/2013,41.09,8.362
24,12/04/2013,49.38,8.362
24,19/04/2013,51.45,8.362
24,26/04/2013,48.5,8.362
24,3/05/2013,56.72,NA
24,10/05/2013,58.63,NA
24,17/05/2013,56.46,NA
24,24/05/2013,64.66,NA
24,31/05/2013,61.54,NA
24,7/06/2013,66.29,NA
24,14/06/2013,63.33,NA
24,21/06/2013,66.47,NA
24,28/06/2013,75.87,NA
24,5/07/2013,76.41,NA
24,12/07/2013,77.83,NA
24,19/07/2013,80.11,NA
24,26/07/2013,74.01,NA
25,5/02/2010,21.1,8.187
25,12/02/2010,19.64,8.187
25,19/02/2010,24.16,8.187
25,26/02/2010,29.16,8.187
25,5/03/2010,29.45,8.187
25,12/03/2010,40.05,8.187
25,19/03/2010,45,8.187
25,26/03/2010,45.84,8.187
25,2/04/2010,47.2,7.856
25,9/04/2010,61.36,7.856
25,16/04/2010,52.16,7.856
25,23/04/2010,46.12,7.856
25,30/04/2010,50.97,7.856
25,7/05/2010,63.67,7.856
25,14/05/2010,50.27,7.856
25,21/05/2010,57.17,7.856
25,28/05/2010,69.31,7.856
25,4/06/2010,69.22,7.856
25,11/06/2010,63.68,7.856
25,18/06/2010,69.56,7.856
25,25/06/2010,72.17,7.856
25,2/07/2010,66.42,7.527
25,9/07/2010,75.24,7.527
25,16/07/2010,73.43,7.527
25,23/07/2010,75.37,7.527
25,30/07/2010,71.99,7.527
25,6/08/2010,71.79,7.527
25,13/08/2010,72.73,7.527
25,20/08/2010,71.81,7.527
25,27/08/2010,67.15,7.527
25,3/09/2010,71.17,7.527
25,10/09/2010,61.14,7.527
25,17/09/2010,60.13,7.527
25,24/09/2010,65.06,7.527
25,1/10/2010,57.56,7.484
25,8/10/2010,48.46,7.484
25,15/10/2010,54.09,7.484
25,22/10/2010,46.73,7.484
25,29/10/2010,55.72,7.484
25,5/11/2010,38.8,7.484
25,12/11/2010,40.68,7.484
25,19/11/2010,42.72,7.484
25,26/11/2010,43.43,7.484
25,3/12/2010,32.41,7.484
25,10/12/2010,22.65,7.484
25,17/12/2010,21.6,7.484
25,24/12/2010,22.94,7.484
25,31/12/2010,25.89,7.484
25,7/01/2011,29,7.343
25,14/01/2011,18.3,7.343
25,21/01/2011,23.21,7.343
25,28/01/2011,18.92,7.343
25,4/02/2011,23.94,7.343
25,11/02/2011,21.18,7.343
25,18/02/2011,38.42,7.343
25,25/02/2011,28.36,7.343
25,4/03/2011,31.59,7.343
25,11/03/2011,36.73,7.343
25,18/03/2011,40.94,7.343
25,25/03/2011,38.51,7.343
25,1/04/2011,28.5,7.287
25,8/04/2011,42.11,7.287
25,15/04/2011,51.43,7.287
25,22/04/2011,45.87,7.287
25,29/04/2011,58.43,7.287
25,6/05/2011,49.5,7.287
25,13/05/2011,60.1,7.287
25,20/05/2011,56.56,7.287
25,27/05/2011,67.18,7.287
25,3/06/2011,70.69,7.287
25,10/06/2011,71.45,7.287
25,17/06/2011,63.58,7.287
25,24/06/2011,70.71,7.287
25,1/07/2011,66.61,7.274
25,8/07/2011,71.64,7.274
25,15/07/2011,72.67,7.274
25,22/07/2011,78.1,7.274
25,29/07/2011,74.72,7.274
25,5/08/2011,74,7.274
25,12/08/2011,70.93,7.274
25,19/08/2011,68.09,7.274
25,26/08/2011,66.8,7.274
25,2/09/2011,67.2,7.274
25,9/09/2011,67.51,7.274
25,16/09/2011,62.05,7.274
25,23/09/2011,60.28,7.274
25,30/09/2011,60.7,7.274
25,7/10/2011,50.82,7.082
25,14/10/2011,58.95,7.082
25,21/10/2011,50.22,7.082
25,28/10/2011,46.28,7.082
25,4/11/2011,40.88,7.082
25,11/11/2011,44.81,7.082
25,18/11/2011,46.41,7.082
25,25/11/2011,43.49,7.082
25,2/12/2011,42.85,7.082
25,9/12/2011,38.69,7.082
25,16/12/2011,33.09,7.082
25,23/12/2011,36.56,7.082
25,30/12/2011,32.42,7.082
25,6/01/2012,30.23,6.961
25,13/01/2012,34.6,6.961
25,20/01/2012,23.87,6.961
25,27/01/2012,32.24,6.961
25,3/02/2012,34.98,6.961
25,10/02/2012,32.47,6.961
25,17/02/2012,32.23,6.961
25,24/02/2012,35.51,6.961
25,2/03/2012,36.01,6.961
25,9/03/2012,37.44,6.961
25,16/03/2012,50.64,6.961
25,23/03/2012,62.7,6.961
25,30/03/2012,47.92,6.961
25,6/04/2012,44.73,7.139
25,13/04/2012,42.46,7.139
25,20/04/2012,57.1,7.139
25,27/04/2012,44.2,7.139
25,4/05/2012,58.76,7.139
25,11/05/2012,59.21,7.139
25,18/05/2012,58.21,7.139
25,25/05/2012,67.69,7.139
25,1/06/2012,69.54,7.139
25,8/06/2012,58.48,7.139
25,15/06/2012,68.34,7.139
25,22/06/2012,73.52,7.139
25,29/06/2012,69.84,7.139
25,6/07/2012,75.52,7.28
25,13/07/2012,73.87,7.28
25,20/07/2012,74.32,7.28
25,27/07/2012,72.98,7.28
25,3/08/2012,72.08,7.28
25,10/08/2012,71.93,7.28
25,17/08/2012,66.99,7.28
25,24/08/2012,64.53,7.28
25,31/08/2012,68.55,7.28
25,7/09/2012,72.79,7.28
25,14/09/2012,60.9,7.28
25,21/09/2012,57.6,7.28
25,28/09/2012,54.52,7.28
25,5/10/2012,57.58,7.293
25,12/10/2012,43.74,7.293
25,19/10/2012,51.93,7.293
25,26/10/2012,56.69,7.293
25,2/11/2012,40.83,7.293
25,9/11/2012,34.59,7.293
25,16/11/2012,42.75,7.293
25,23/11/2012,40.33,7.293
25,30/11/2012,31.96,7.293
25,7/12/2012,44.84,7.293
25,14/12/2012,37.79,7.293
25,21/12/2012,39.12,7.293
25,28/12/2012,27.55,7.293
25,4/01/2013,22.62,7.439
25,11/01/2013,33.27,7.439
25,18/01/2013,37.9,7.439
25,25/01/2013,18.89,7.439
25,1/02/2013,32.57,7.439
25,8/02/2013,23.08,7.439
25,15/02/2013,31.71,7.439
25,22/02/2013,23.16,7.439
25,1/03/2013,31.95,7.439
25,8/03/2013,28.79,7.439
25,15/03/2013,39.22,7.439
25,22/03/2013,28.89,7.439
25,29/03/2013,34.08,7.439
25,5/04/2013,36.75,7.191
25,12/04/2013,56.08,7.191
25,19/04/2013,56.15,7.191
25,26/04/2013,45.91,7.191
25,3/05/2013,59.39,NA
25,10/05/2013,61.81,NA
25,17/05/2013,54.59,NA
25,24/05/2013,67.35,NA
25,31/05/2013,62.98,NA
25,7/06/2013,65.06,NA
25,14/06/2013,65.58,NA
25,21/06/2013,67.26,NA
25,28/06/2013,73.84,NA
25,5/07/2013,71.26,NA
25,12/07/2013,72.09,NA
25,19/07/2013,77.73,NA
25,26/07/2013,68.72,NA
26,5/02/2010,9.55,8.488
26,12/02/2010,18.14,8.488
26,19/02/2010,22.62,8.488
26,26/02/2010,27.32,8.488
26,5/03/2010,28.6,8.488
26,12/03/2010,31.1,8.488
26,19/03/2010,35.34,8.488
26,26/03/2010,35.26,8.488
26,2/04/2010,36.53,8.512
26,9/04/2010,50.13,8.512
26,16/04/2010,36.6,8.512
26,23/04/2010,39.68,8.512
26,30/04/2010,40.56,8.512
26,7/05/2010,54.72,8.512
26,14/05/2010,39.08,8.512
26,21/05/2010,50.81,8.512
26,28/05/2010,61.65,8.512
26,4/06/2010,58.46,8.512
26,11/06/2010,51.62,8.512
26,18/06/2010,53.62,8.512
26,25/06/2010,63.78,8.512
26,2/07/2010,58.9,8.445
26,9/07/2010,71.08,8.445
26,16/07/2010,67.66,8.445
26,23/07/2010,65.4,8.445
26,30/07/2010,63.79,8.445
26,6/08/2010,62.93,8.445
26,13/08/2010,61.58,8.445
26,20/08/2010,62.68,8.445
26,27/08/2010,57.23,8.445
26,3/09/2010,66.93,8.445
26,10/09/2010,54.82,8.445
26,17/09/2010,50.08,8.445
26,24/09/2010,52.47,8.445
26,1/10/2010,57.8,8.149
26,8/10/2010,46.81,8.149
26,15/10/2010,39.93,8.149
26,22/10/2010,36.13,8.149
26,29/10/2010,40.3,8.149
26,5/11/2010,30.51,8.149
26,12/11/2010,37.51,8.149
26,19/11/2010,36.73,8.149
26,26/11/2010,28.11,8.149
26,3/12/2010,27.73,8.149
26,10/12/2010,16.6,8.149
26,17/12/2010,20.61,8.149
26,24/12/2010,21.81,8.149
26,31/12/2010,18.73,8.149
26,7/01/2011,21.13,7.907
26,14/01/2011,16.7,7.907
26,21/01/2011,12.98,7.907
26,28/01/2011,5.54,7.907
26,4/02/2011,11.17,7.907
26,11/02/2011,15.12,7.907
26,18/02/2011,19.63,7.907
26,25/02/2011,16.3,7.907
26,4/03/2011,14.31,7.907
26,11/03/2011,28.13,7.907
26,18/03/2011,31.76,7.907
26,25/03/2011,22.99,7.907
26,1/04/2011,22.99,7.818
26,8/04/2011,29.09,7.818
26,15/04/2011,39.46,7.818
26,22/04/2011,33.81,7.818
26,29/04/2011,47.17,7.818
26,6/05/2011,45,7.818
26,13/05/2011,48.2,7.818
26,20/05/2011,48.86,7.818
26,27/05/2011,56.74,7.818
26,3/06/2011,60.49,7.818
26,10/06/2011,59.85,7.818
26,17/06/2011,54.5,7.818
26,24/06/2011,56.94,7.818
26,1/07/2011,59.89,7.767
26,8/07/2011,63.34,7.767
26,15/07/2011,64.43,7.767
26,22/07/2011,69.52,7.767
26,29/07/2011,63.32,7.767
26,5/08/2011,63.16,7.767
26,12/08/2011,62.99,7.767
26,19/08/2011,60.58,7.767
26,26/08/2011,61.1,7.767
26,2/09/2011,59.67,7.767
26,9/09/2011,60.98,7.767
26,16/09/2011,55.19,7.767
26,23/09/2011,50.72,7.767
26,30/09/2011,59.42,7.767
26,7/10/2011,46.84,7.598
26,14/10/2011,53.91,7.598
26,21/10/2011,45.23,7.598
26,28/10/2011,35.06,7.598
26,4/11/2011,31.7,7.598
26,11/11/2011,40.08,7.598
26,18/11/2011,37.78,7.598
26,25/11/2011,31.07,7.598
26,2/12/2011,36.74,7.598
26,9/12/2011,34.24,7.598
26,16/12/2011,28.24,7.598
26,23/12/2011,22.53,7.598
26,30/12/2011,18.8,7.598
26,6/01/2012,22.94,7.467
26,13/01/2012,25.55,7.467
26,20/01/2012,15.22,7.467
26,27/01/2012,24.16,7.467
26,3/02/2012,25.24,7.467
26,10/02/2012,23.89,7.467
26,17/02/2012,23.9,7.467
26,24/02/2012,28.06,7.467
26,2/03/2012,22.49,7.467
26,9/03/2012,29.03,7.467
26,16/03/2012,35.06,7.467
26,23/03/2012,49.97,7.467
26,30/03/2012,33.33,7.467
26,6/04/2012,33.35,7.489
26,13/04/2012,36.9,7.489
26,20/04/2012,50.81,7.489
26,27/04/2012,43.6,7.489
26,4/05/2012,40.29,7.489
26,11/05/2012,47.11,7.489
26,18/05/2012,52.55,7.489
26,25/05/2012,58.2,7.489
26,1/06/2012,58.51,7.489
26,8/06/2012,49.43,7.489
26,15/06/2012,57.84,7.489
26,22/06/2012,63.04,7.489
26,29/06/2012,60.71,7.489
26,6/07/2012,64.94,7.405
26,13/07/2012,64.47,7.405
26,20/07/2012,66.75,7.405
26,27/07/2012,64.12,7.405
26,3/08/2012,65.6,7.405
26,10/08/2012,67.01,7.405
26,17/08/2012,65.54,7.405
26,24/08/2012,62.08,7.405
26,31/08/2012,63.69,7.405
26,7/09/2012,61.58,7.405
26,14/09/2012,57.69,7.405
26,21/09/2012,52.68,7.405
26,28/09/2012,50.66,7.405
26,5/10/2012,54.07,7.138
26,12/10/2012,45.19,7.138
26,19/10/2012,43.51,7.138
26,26/10/2012,46.95,7.138
26,2/11/2012,48.67,7.138
26,9/11/2012,32.72,7.138
26,16/11/2012,38.23,7.138
26,23/11/2012,33.94,7.138
26,30/11/2012,24.71,7.138
26,7/12/2012,32.26,7.138
26,14/12/2012,30.62,7.138
26,21/12/2012,29.43,7.138
26,28/12/2012,23.73,7.138
26,4/01/2013,11.17,7.097
26,11/01/2013,22.01,7.097
26,18/01/2013,25.76,7.097
26,25/01/2013,6.27,7.097
26,1/02/2013,21.46,7.097
26,8/02/2013,12.14,7.097
26,15/02/2013,19.68,7.097
26,22/02/2013,18.57,7.097
26,1/03/2013,26.49,7.097
26,8/03/2013,26.62,7.097
26,15/03/2013,30.19,7.097
26,22/03/2013,18.19,7.097
26,29/03/2013,28.3,7.097
26,5/04/2013,29.42,6.884
26,12/04/2013,33.95,6.884
26,19/04/2013,40.55,6.884
26,26/04/2013,40.05,6.884
26,3/05/2013,47.3,NA
26,10/05/2013,51.75,NA
26,17/05/2013,47.44,NA
26,24/05/2013,51.98,NA
26,31/05/2013,50.9,NA
26,7/06/2013,57.88,NA
26,14/06/2013,54.46,NA
26,21/06/2013,56.02,NA
26,28/06/2013,62.53,NA
26,5/07/2013,65.29,NA
26,12/07/2013,65.98,NA
26,19/07/2013,70.09,NA
26,26/07/2013,63.07,NA
27,5/02/2010,27.19,8.237
27,12/02/2010,29.81,8.237
27,19/02/2010,32.44,8.237
27,26/02/2010,36,8.237
27,5/03/2010,38.07,8.237
27,12/03/2010,45.98,8.237
27,19/03/2010,49.04,8.237
27,26/03/2010,52.34,8.237
27,2/04/2010,46.9,8.058
27,9/04/2010,62.62,8.058
27,16/04/2010,54.95,8.058
27,23/04/2010,53.91,8.058
27,30/04/2010,53.55,8.058
27,7/05/2010,69.02,8.058
27,14/05/2010,53.82,8.058
27,21/05/2010,63.31,8.058
27,28/05/2010,67.88,8.058
27,4/06/2010,74.29,8.058
27,11/06/2010,68.9,8.058
27,18/06/2010,70,8.058
27,25/06/2010,78.02,8.058
27,2/07/2010,76.25,7.982
27,9/07/2010,82.69,7.982
27,16/07/2010,78.26,7.982
27,23/07/2010,81.56,7.982
27,30/07/2010,79.78,7.982
27,6/08/2010,77.45,7.982
27,13/08/2010,77.36,7.982
27,20/08/2010,75.16,7.982
27,27/08/2010,70.31,7.982
27,3/09/2010,78.52,7.982
27,10/09/2010,70.38,7.982
27,17/09/2010,64.5,7.982
27,24/09/2010,67.08,7.982
27,1/10/2010,70.19,8.021
27,8/10/2010,57.78,8.021
27,15/10/2010,58.38,8.021
27,22/10/2010,52.82,8.021
27,29/10/2010,61.02,8.021
27,5/11/2010,45.91,8.021
27,12/11/2010,45.9,8.021
27,19/11/2010,50.81,8.021
27,26/11/2010,46.67,8.021
27,3/12/2010,41.81,8.021
27,10/12/2010,30.83,8.021
27,17/12/2010,31.62,8.021
27,24/12/2010,31.34,8.021
27,31/12/2010,29.59,8.021
27,7/01/2011,34.42,7.827
27,14/01/2011,25.7,7.827
27,21/01/2011,30.13,7.827
27,28/01/2011,23.64,7.827
27,4/02/2011,28.7,7.827
27,11/02/2011,30.45,7.827
27,18/02/2011,39.32,7.827
27,25/02/2011,33.05,7.827
27,4/03/2011,36.99,7.827
27,11/03/2011,43.64,7.827
27,18/03/2011,46.65,7.827
27,25/03/2011,40.11,7.827
27,1/04/2011,37.27,7.725
27,8/04/2011,46.87,7.725
27,15/04/2011,52.24,7.725
27,22/04/2011,50.02,7.725
27,29/04/2011,61.71,7.725
27,6/05/2011,56.48,7.725
27,13/05/2011,60.07,7.725
27,20/05/2011,60.22,7.725
27,27/05/2011,66.43,7.725
27,3/06/2011,74.17,7.725
27,10/06/2011,73.26,7.725
27,17/06/2011,67.03,7.725
27,24/06/2011,72.02,7.725
27,1/07/2011,73.76,7.85
27,8/07/2011,76.87,7.85
27,15/07/2011,77.83,7.85
27,22/07/2011,82.28,7.85
27,29/07/2011,79.41,7.85
27,5/08/2011,78.14,7.85
27,12/08/2011,76.67,7.85
27,19/08/2011,72.97,7.85
27,26/08/2011,72.88,7.85
27,2/09/2011,71.44,7.85
27,9/09/2011,70.93,7.85
27,16/09/2011,69.65,7.85
27,23/09/2011,63.61,7.85
27,30/09/2011,70.92,7.85
27,7/10/2011,56.91,7.906
27,14/10/2011,64.78,7.906
27,21/10/2011,59.62,7.906
27,28/10/2011,51.81,7.906
27,4/11/2011,44.46,7.906
27,11/11/2011,49.69,7.906
27,18/11/2011,51.42,7.906
27,25/11/2011,47.88,7.906
27,2/12/2011,50.55,7.906
27,9/12/2011,46.28,7.906
27,16/12/2011,40.68,7.906
27,23/12/2011,41.59,7.906
27,30/12/2011,37.85,7.906
27,6/01/2012,35.8,8.009
27,13/01/2012,41.3,8.009
27,20/01/2012,30.35,8.009
27,27/01/2012,36.96,8.009
27,3/02/2012,42.52,8.009
27,10/02/2012,37.86,8.009
27,17/02/2012,37.24,8.009
27,24/02/2012,41.74,8.009
27,2/03/2012,40.07,8.009
27,9/03/2012,44.32,8.009
27,16/03/2012,49.6,8.009
27,23/03/2012,57.3,8.009
27,30/03/2012,49.4,8.009
27,6/04/2012,48.73,8.253
27,13/04/2012,52.22,8.253
27,20/04/2012,62.62,8.253
27,27/04/2012,52.33,8.253
27,4/05/2012,53.68,8.253
27,11/05/2012,58.97,8.253
27,18/05/2012,65.15,8.253
27,25/05/2012,64.77,8.253
27,1/06/2012,73.4,8.253
27,8/06/2012,64.05,8.253
27,15/06/2012,69.52,8.253
27,22/06/2012,73.23,8.253
27,29/06/2012,73.94,8.253
27,6/07/2012,82.08,8.239
27,13/07/2012,78.95,8.239
27,20/07/2012,78.64,8.239
27,27/07/2012,76.01,8.239
27,3/08/2012,75.22,8.239
27,10/08/2012,78.44,8.239
27,17/08/2012,76.51,8.239
27,24/08/2012,72.93,8.239
27,31/08/2012,75,8.239
27,7/09/2012,76,8.239
27,14/09/2012,68.72,8.239
27,21/09/2012,66.1,8.239
27,28/09/2012,64.92,8.239
27,5/10/2012,64.5,8
27,12/10/2012,55.4,8
27,19/10/2012,56.53,8
27,26/10/2012,58.99,8
27,2/11/2012,54.44,8
27,9/11/2012,41.06,8
27,16/11/2012,46.66,8
27,23/11/2012,43.63,8
27,30/11/2012,38.95,8
27,7/12/2012,44.13,8
27,14/12/2012,43.87,8
27,21/12/2012,43.65,8
27,28/12/2012,36.05,8
27,4/01/2013,32.23,7.945
27,11/01/2013,39.49,7.945
27,18/01/2013,40.57,7.945
27,25/01/2013,26.45,7.945
27,1/02/2013,34.17,7.945
27,8/02/2013,28.67,7.945
