Store,Date,Weekly_Sales
14,12/10/2012,28571.55
14,19/10/2012,34056.51
14,26/10/2012,48143.51
15,5/02/2010,12239.38
15,12/02/2010,23252.04
15,19/02/2010,17391.31
15,26/02/2010,9236.15
15,5/03/2010,10900.64
15,12/03/2010,11113.97
15,19/03/2010,11997.09
15,26/03/2010,17250.52
15,2/04/2010,49610.9
15,9/04/2010,31548.24
15,16/04/2010,9646.55
15,23/04/2010,9580.4
15,30/04/2010,9568.83
15,7/05/2010,9277.55
15,14/05/2010,8964.24
15,21/05/2010,8393.04
15,28/05/2010,8934.23
15,4/06/2010,8653.83
15,11/06/2010,9521.25
15,18/06/2010,9615.02
15,25/06/2010,10205.47
15,2/07/2010,11786.56
15,9/07/2010,9713
15,16/07/2010,10296.05
15,23/07/2010,9786.53
15,30/07/2010,9787.47
15,6/08/2010,9748.72
15,13/08/2010,9486.1
15,20/08/2010,9028.46
15,27/08/2010,10117.65
15,3/09/2010,8966.71
15,10/09/2010,8701.08
15,17/09/2010,9197.12
15,24/09/2010,10009.61
15,1/10/2010,10995.37
15,8/10/2010,12770.46
15,15/10/2010,14464.53
15,22/10/2010,17156.62
15,29/10/2010,28335.25
15,5/11/2010,21450.6
15,12/11/2010,8468.98
15,19/11/2010,9183.7
15,26/11/2010,11286.82
15,3/12/2010,13967.4
15,10/12/2010,20511.41
15,17/12/2010,31921.48
15,24/12/2010,43929.92
15,31/12/2010,9016.08
15,7/01/2011,7332.82
15,14/01/2011,8064.3
15,21/01/2011,8902.48
15,28/01/2011,9911.66
15,4/02/2011,11523.89
15,11/02/2011,17831.96
15,18/02/2011,25636.93
15,25/02/2011,9484.7
15,4/03/2011,12030.55
15,11/03/2011,11422.76
15,18/03/2011,11930.72
15,25/03/2011,11136.58
15,1/04/2011,12379.08
15,8/04/2011,15783.57
15,15/04/2011,22310.73
15,22/04/2011,45739.44
15,29/04/2011,24599.3
15,6/05/2011,11099.46
15,13/05/2011,10309.31
15,20/05/2011,10332.89
15,27/05/2011,10821.51
15,3/06/2011,10260.66
15,10/06/2011,10840.83
15,17/06/2011,11467.15
15,24/06/2011,11377.65
15,1/07/2011,12439.74
15,8/07/2011,10618.39
15,15/07/2011,10750.73
15,22/07/2011,10034.66
15,29/07/2011,11065.86
15,5/08/2011,11228.65
15,12/08/2011,10702.68
15,19/08/2011,10601.67
15,26/08/2011,10859.94
15,2/09/2011,10468.74
15,9/09/2011,10815.13
15,16/09/2011,10932.27
15,23/09/2011,11452.01
15,30/09/2011,10730.34
15,7/10/2011,12949.7
15,14/10/2011,14243.85
15,21/10/2011,17485.02
15,28/10/2011,23771.49
15,4/11/2011,26962
15,11/11/2011,9739.85
15,18/11/2011,10279.16
15,25/11/2011,11349.3
15,2/12/2011,15210.42
15,9/12/2011,22084.64
15,16/12/2011,31539.28
15,23/12/2011,43921.97
15,30/12/2011,15332.51
15,6/01/2012,8038.64
15,13/01/2012,8076.01
15,20/01/2012,8495.57
15,27/01/2012,9401.18
15,3/02/2012,11440.05
15,10/02/2012,17198.39
15,17/02/2012,27314.57
15,24/02/2012,10440.47
15,2/03/2012,10260.97
15,9/03/2012,11330.47
15,16/03/2012,12137.27
15,23/03/2012,14334.41
15,30/03/2012,18948.46
15,6/04/2012,50479.15
15,13/04/2012,28008.55
15,20/04/2012,7866.6
15,27/04/2012,9038.43
15,4/05/2012,9003.53
15,11/05/2012,9962.43
15,18/05/2012,9586.29
15,25/05/2012,9442.11
15,1/06/2012,9752.84
15,8/06/2012,10404.5
15,15/06/2012,9681.38
15,22/06/2012,10370.76
15,29/06/2012,10110.56
15,6/07/2012,9819.03
15,13/07/2012,9262.13
15,20/07/2012,9751.76
15,27/07/2012,9213.94
15,3/08/2012,9035.12
15,10/08/2012,9933.27
15,17/08/2012,9598.27
15,24/08/2012,9978.56
15,31/08/2012,9381.26
15,7/09/2012,10472.32
15,14/09/2012,10654.02
15,21/09/2012,10048.79
15,28/09/2012,10798.38
15,5/10/2012,12867.94
15,12/10/2012,13495.91
15,19/10/2012,15744.7
15,26/10/2012,21677.69
16,5/02/2010,12786.85
16,12/02/2010,18305.6
16,19/02/2010,13714.98
16,26/02/2010,11182.72
16,5/03/2010,10996.97
16,12/03/2010,11749.3
16,19/03/2010,13692.46
16,26/03/2010,13304.21
16,2/04/2010,21239.35
16,9/04/2010,14037.66
16,16/04/2010,9101.12
16,23/04/2010,8065.59
16,30/04/2010,8625.82
16,7/05/2010,9259.09
16,14/05/2010,10225.59
16,21/05/2010,9674.04
16,28/05/2010,10028.78
16,4/06/2010,9016.1
16,11/06/2010,9112.67
16,18/06/2010,10118.34
16,25/06/2010,10682.13
16,2/07/2010,11563.64
16,9/07/2010,12319.38
16,16/07/2010,11734.25
16,23/07/2010,12326.82
16,30/07/2010,11368.11
16,6/08/2010,11062.19
16,13/08/2010,10592.93
16,20/08/2010,10126.9
16,27/08/2010,11215.04
16,3/09/2010,10854.06
16,10/09/2010,10798.14
16,17/09/2010,11107.1
16,24/09/2010,10852.87
16,1/10/2010,10361.12
16,8/10/2010,11607.56
16,15/10/2010,12437.82
16,22/10/2010,13901.91
16,29/10/2010,20502.3
16,5/11/2010,12610.92
16,12/11/2010,7569.15
16,19/11/2010,7964.91
16,26/11/2010,9996.33
16,3/12/2010,13851.21
16,10/12/2010,15720.73
16,17/12/2010,19441.49
16,24/12/2010,26101.87
16,31/12/2010,9614.96
16,7/01/2011,9726.43
16,14/01/2011,9542.65
16,21/01/2011,9903.27
16,28/01/2011,10787.63
16,4/02/2011,12202.86
16,11/02/2011,16305.74
16,18/02/2011,18044.16
16,25/02/2011,9512.1
16,4/03/2011,10052.68
16,11/03/2011,10654.86
16,18/03/2011,11404.01
16,25/03/2011,11173.77
16,1/04/2011,11205.38
16,8/04/2011,11824.84
16,15/04/2011,12709.45
16,22/04/2011,15159.85
16,29/04/2011,14084.96
16,6/05/2011,9732.38
16,13/05/2011,8416.35
16,20/05/2011,8125.64
16,27/05/2011,8581.08
16,3/06/2011,8714.23
16,10/06/2011,9768.64
16,17/06/2011,10809.76
16,24/06/2011,10407.85
16,1/07/2011,11283.99
16,8/07/2011,12792.88
16,15/07/2011,12318.34
16,22/07/2011,12245.08
16,29/07/2011,12292.33
16,5/08/2011,12759.23
16,12/08/2011,11878.15
16,19/08/2011,11053.78
16,26/08/2011,10438.37
16,2/09/2011,10529.34
16,9/09/2011,12307.73
16,16/09/2011,11558.37
16,23/09/2011,9757.65
16,30/09/2011,9812.31
16,7/10/2011,9993.69
16,14/10/2011,10625.3
16,21/10/2011,13969.88
16,28/10/2011,17275.52
16,4/11/2011,16526.89
16,11/11/2011,8380.05
16,18/11/2011,7901.55
16,25/11/2011,8310.04
16,2/12/2011,11075.5
16,9/12/2011,14653.15
16,16/12/2011,18978.16
16,23/12/2011,28386.85
16,30/12/2011,14351.12
16,6/01/2012,10555.77
16,13/01/2012,9399.52
16,20/01/2012,10008.17
16,27/01/2012,9727.29
16,3/02/2012,9756.59
16,10/02/2012,11185.53
16,17/02/2012,17408.39
16,24/02/2012,9647.56
16,2/03/2012,9365.43
16,9/03/2012,9840.69
16,16/03/2012,10897.38
16,23/03/2012,10428.73
16,30/03/2012,10826.1
16,6/04/2012,18765.53
16,13/04/2012,13165.2
16,20/04/2012,7778.74
16,27/04/2012,6577.89
16,4/05/2012,7278.91
16,11/05/2012,7272.77
16,18/05/2012,7064.99
16,25/05/2012,7747.66
16,1/06/2012,8271.52
16,8/06/2012,8514.48
16,15/06/2012,8678.62
16,22/06/2012,7917.6
16,29/06/2012,8539.93
16,6/07/2012,10212.42
16,13/07/2012,8788.89
16,20/07/2012,9056.47
16,27/07/2012,9008.27
16,3/08/2012,9154.66
16,10/08/2012,8734.34
16,17/08/2012,9244.14
16,24/08/2012,8857.59
16,31/08/2012,8555.04
16,7/09/2012,10112.67
16,14/09/2012,10182.87
16,21/09/2012,8768.82
16,28/09/2012,9662.31
16,5/10/2012,8474.64
16,12/10/2012,9298.2
16,19/10/2012,12442.68
16,26/10/2012,13400.65
17,5/02/2010,20304.23
17,12/02/2010,40434.79
17,19/02/2010,23375.58
17,26/02/2010,16343.01
17,5/03/2010,17728.27
17,12/03/2010,16670.61
17,19/03/2010,18413.71
17,26/03/2010,28369.9
17,2/04/2010,63964.65
17,9/04/2010,32836.67
17,16/04/2010,10860.72
17,23/04/2010,12333.99
17,30/04/2010,13569.07
17,7/05/2010,17032.21
17,14/05/2010,17051.47
17,21/05/2010,17987.19
17,28/05/2010,19820.64
17,4/06/2010,16356.42
17,11/06/2010,16061.45
17,18/06/2010,17978.42
17,25/06/2010,18171.51
17,2/07/2010,17864.68
17,9/07/2010,15743.03
17,16/07/2010,16692.22
17,23/07/2010,16365.53
17,30/07/2010,13825.95
17,6/08/2010,14129.34
17,13/08/2010,12906.97
17,20/08/2010,12242.83
17,27/08/2010,13244.39
17,3/09/2010,12195.82
17,10/09/2010,14176.27
17,17/09/2010,16136.45
17,24/09/2010,18770.73
17,1/10/2010,20386.59
17,8/10/2010,20468.25
17,15/10/2010,26519.93
17,22/10/2010,28303.28
17,29/10/2010,45482.34
17,5/11/2010,27549.96
17,12/11/2010,16483.84
17,19/11/2010,18228.83
17,26/11/2010,15746.02
17,3/12/2010,25564.83
17,10/12/2010,34879.04
17,17/12/2010,44252.46
17,24/12/2010,54876.68
17,31/12/2010,12319.85
17,7/01/2011,9599.12
17,14/01/2011,13835.84
17,21/01/2011,16137.3
17,28/01/2011,18709.69
17,4/02/2011,23584.07
17,11/02/2011,34220.34
17,18/02/2011,34283.02
17,25/02/2011,16623.52
17,4/03/2011,17424.63
17,11/03/2011,18073.43
17,18/03/2011,18682.78
17,25/03/2011,19188.61
17,1/04/2011,22376.56
17,8/04/2011,23656.84
17,15/04/2011,27213.81
17,22/04/2011,63945.12
17,29/04/2011,36155.83
17,6/05/2011,16013.55
17,13/05/2011,15059.79
17,20/05/2011,15977.34
17,27/05/2011,18283.61
17,3/06/2011,17317.24
17,10/06/2011,17037.35
17,17/06/2011,19150.69
17,24/06/2011,19827.84
17,1/07/2011,19499.12
17,8/07/2011,18446.44
17,15/07/2011,19497.4
17,22/07/2011,19459.65
17,29/07/2011,17416.41
17,5/08/2011,17276.12
17,12/08/2011,15388.86
17,19/08/2011,13908.97
17,26/08/2011,15915.47
17,2/09/2011,15837.78
17,9/09/2011,16268.59
17,16/09/2011,18060.26
17,23/09/2011,21734.7
17,30/09/2011,22377.16
17,7/10/2011,23199.12
17,14/10/2011,25893.58
17,21/10/2011,28619.92
17,28/10/2011,42950.66
17,4/11/2011,41072.24
17,11/11/2011,17072.88
17,18/11/2011,19221.67
17,25/11/2011,19045.22
17,2/12/2011,26496.28
17,9/12/2011,38675.68
17,16/12/2011,49784.63
17,23/12/2011,58218.9
17,30/12/2011,18767.08
17,6/01/2012,12401.24
17,13/01/2012,16215.57
17,20/01/2012,17051.76
17,27/01/2012,18901.4
17,3/02/2012,24612.72
17,10/02/2012,32331.78
17,17/02/2012,47349.2
17,24/02/2012,19247.4
17,2/03/2012,19691.04
17,9/03/2012,20823.72
17,16/03/2012,28341.6
17,23/03/2012,30693.06
17,30/03/2012,37198.1
17,6/04/2012,62220.91
17,13/04/2012,32166.18
17,20/04/2012,14554.92
17,27/04/2012,17227.57
17,4/05/2012,18800.55
17,11/05/2012,19697.61
17,18/05/2012,19234.14
17,25/05/2012,21962.14
17,1/06/2012,18853.47
17,8/06/2012,19929.51
17,15/06/2012,22977.54
17,22/06/2012,21322.67
17,29/06/2012,20517.27
17,6/07/2012,23252.49
17,13/07/2012,20295.29
17,20/07/2012,21842.46
17,27/07/2012,19585.79
17,3/08/2012,17729.2
17,10/08/2012,16266.24
17,17/08/2012,15848.72
17,24/08/2012,15208.03
17,31/08/2012,16045.42
17,7/09/2012,17210.29
17,14/09/2012,18640.84
17,21/09/2012,21660.82
17,28/09/2012,23604.61
17,5/10/2012,26269.97
17,12/10/2012,26993.83
17,19/10/2012,32681
17,26/10/2012,39668.71
18,5/02/2010,22252.71
18,12/02/2010,38184.43
18,19/02/2010,26068.39
18,26/02/2010,16951.62
18,5/03/2010,19966.98
18,12/03/2010,20363.22
18,19/03/2010,21332.16
18,26/03/2010,29407.82
18,2/04/2010,88055.13
18,9/04/2010,53624.2
18,16/04/2010,18711.86
18,23/04/2010,14745.75
18,30/04/2010,14881.23
18,7/05/2010,16384.01
18,14/05/2010,16595
18,21/05/2010,16798.66
18,28/05/2010,15925.66
18,4/06/2010,15784.5
18,11/06/2010,17371.24
18,18/06/2010,17808.44
18,25/06/2010,17228.59
18,2/07/2010,16849.03
18,9/07/2010,13567.43
18,16/07/2010,14914.24
18,23/07/2010,15714.83
18,30/07/2010,15954.39
18,6/08/2010,16285.29
18,13/08/2010,15199.91
18,20/08/2010,14445.08
18,27/08/2010,15604.74
18,3/09/2010,15763.09
18,10/09/2010,16035.93
18,17/09/2010,17687.74
18,24/09/2010,17355.35
18,1/10/2010,18642.87
18,8/10/2010,26539.38
18,15/10/2010,28004.5
18,22/10/2010,34111.92
18,29/10/2010,51223.45
18,5/11/2010,37585.01
18,12/11/2010,16081.95
18,19/11/2010,18258.29
18,26/11/2010,19327.06
18,3/12/2010,27596.87
18,10/12/2010,42139.08
18,17/12/2010,59117.52
18,24/12/2010,65962.07
18,31/12/2010,14519.47
18,7/01/2011,11258.34
18,14/01/2011,10836.71
18,21/01/2011,13769.74
18,28/01/2011,14246.63
18,4/02/2011,19052.97
18,11/02/2011,32639.19
18,18/02/2011,36967.91
18,25/02/2011,14607.72
18,4/03/2011,16434.97
18,11/03/2011,18299.55
18,18/03/2011,17197.32
18,25/03/2011,18370.3
18,1/04/2011,19429.11
18,8/04/2011,27085.77
18,15/04/2011,33816.96
18,22/04/2011,74571.2
18,29/04/2011,43876.08
18,6/05/2011,17843.66
18,13/05/2011,15112.01
18,20/05/2011,14544.79
18,27/05/2011,16015.51
18,3/06/2011,14707.64
18,10/06/2011,14558.78
18,17/06/2011,16679.75
18,24/06/2011,17394.08
18,1/07/2011,17414.46
18,8/07/2011,15243.53
18,15/07/2011,15213.44
18,22/07/2011,14762.56
18,29/07/2011,15306.55
18,5/08/2011,14254.07
18,12/08/2011,13945.37
18,19/08/2011,14380.24
18,26/08/2011,14131.56
18,2/09/2011,8635.48
18,9/09/2011,15770.63
18,16/09/2011,15930.43
18,23/09/2011,18092.96
18,30/09/2011,19359.89
18,7/10/2011,20873.1
18,14/10/2011,22598.24
18,21/10/2011,26778.74
18,28/10/2011,41822.72
18,4/11/2011,32993.46
18,11/11/2011,14562.19
18,18/11/2011,17042.38
18,25/11/2011,18495.38
18,2/12/2011,22582.95
18,9/12/2011,32820.81
18,16/12/2011,50844.88
18,23/12/2011,63868.79
18,30/12/2011,22861.36
18,6/01/2012,13376.67
18,13/01/2012,12942.99
18,20/01/2012,14208.98
18,27/01/2012,13390.57
18,3/02/2012,17483.71
18,10/02/2012,25672.9
18,17/02/2012,39185.61
18,24/02/2012,15887.22
18,2/03/2012,15199.55
18,9/03/2012,16925.21
18,16/03/2012,17428.44
18,23/03/2012,20747.5
18,30/03/2012,31605.09
18,6/04/2012,75087.56
18,13/04/2012,43725.38
18,20/04/2012,16663.57
18,27/04/2012,13127.6
18,4/05/2012,14870.67
18,11/05/2012,14437.26
18,18/05/2012,14109.75
18,25/05/2012,14232.82
18,1/06/2012,12420.59
18,8/06/2012,15751.15
18,15/06/2012,15093.24
18,22/06/2012,14789.58
18,29/06/2012,14524.86
18,6/07/2012,14955.22
18,13/07/2012,13646.05
18,20/07/2012,13349.52
18,27/07/2012,13014.72
18,3/08/2012,14154.89
18,10/08/2012,13772.84
18,17/08/2012,12498
18,24/08/2012,13936.11
18,31/08/2012,13280.94
18,7/09/2012,15449.65
18,14/09/2012,15021.81
18,21/09/2012,15169.06
18,28/09/2012,15029.97
18,5/10/2012,17321.17
18,12/10/2012,20269.4
18,19/10/2012,22547.67
18,26/10/2012,35198.5
19,5/02/2010,21500.58
19,12/02/2010,40188.68
19,19/02/2010,32365.74
19,26/02/2010,15770.97
19,5/03/2010,18293.7
19,12/03/2010,20528.74
19,19/03/2010,20857.82
19,26/03/2010,31624.16
19,2/04/2010,81550.15
19,9/04/2010,56709.98
19,16/04/2010,14418.91
19,23/04/2010,12696.9
19,30/04/2010,12272.4
19,7/05/2010,14045.55
19,14/05/2010,13728.34
19,21/05/2010,11628.18
19,28/05/2010,12707.48
19,4/06/2010,11708.53
19,11/06/2010,12033.31
19,18/06/2010,13604.41
19,25/06/2010,13886.77
19,2/07/2010,15034.12
19,9/07/2010,14138.23
19,16/07/2010,13085.53
19,23/07/2010,13106.85
19,30/07/2010,13152.49
19,6/08/2010,12727.31
19,13/08/2010,13012.98
19,20/08/2010,11858.05
19,27/08/2010,12192.61
19,3/09/2010,13202.29
19,10/09/2010,15509.89
19,17/09/2010,16427.89
19,24/09/2010,16386.6
19,1/10/2010,17189.71
19,8/10/2010,19876.51
19,15/10/2010,20936.38
19,22/10/2010,25552.22
19,29/10/2010,46938
19,5/11/2010,39237.84
19,12/11/2010,13686.71
19,19/11/2010,14357.72
19,26/11/2010,14527.19
19,3/12/2010,23042.32
19,10/12/2010,29858.05
19,17/12/2010,38510.64
19,24/12/2010,69418.38
19,31/12/2010,17794.5
19,7/01/2011,9446.29
19,14/01/2011,10709.38
19,21/01/2011,12959.68
19,28/01/2011,14204.97
19,4/02/2011,18384.21
19,11/02/2011,31068.4
19,18/02/2011,41879.89
19,25/02/2011,13501.31
19,4/03/2011,16018.72
19,11/03/2011,17550.79
19,18/03/2011,15666.34
19,25/03/2011,16561.65
19,1/04/2011,18559.78
19,8/04/2011,25929.3
19,15/04/2011,33482.04
19,22/04/2011,77069.25
19,29/04/2011,54119.83
19,6/05/2011,17780.46
19,13/05/2011,13507.93
19,20/05/2011,12170.72
19,27/05/2011,13388.27
19,3/06/2011,12198.72
19,10/06/2011,13358.14
19,17/06/2011,13938.66
19,24/06/2011,15002.35
19,1/07/2011,15275.69
19,8/07/2011,14555.06
19,15/07/2011,14318.92
19,22/07/2011,13370.53
19,29/07/2011,12010.57
19,5/08/2011,13245.72
19,12/08/2011,13434.31
19,19/08/2011,13449.64
19,26/08/2011,14018.91
19,2/09/2011,15140.11
19,9/09/2011,15774.58
19,16/09/2011,15495.56
19,23/09/2011,16365.37
19,30/09/2011,16960.17
19,7/10/2011,20221.27
19,14/10/2011,20570.35
19,21/10/2011,24232.58
19,28/10/2011,37506.6
19,4/11/2011,51057.05
19,11/11/2011,18790.3
19,18/11/2011,15510.99
19,25/11/2011,17865.71
19,2/12/2011,23739.2
19,9/12/2011,32604.85
19,16/12/2011,43325.37
19,23/12/2011,66366.16
19,30/12/2011,22068.26
19,6/01/2012,11303.8
19,13/01/2012,12138.61
19,20/01/2012,13838.48
19,27/01/2012,16279.46
19,3/02/2012,19033.38
19,10/02/2012,29548.06
19,17/02/2012,51105.54
19,24/02/2012,19223.44
19,2/03/2012,18431.08
19,9/03/2012,19703
19,16/03/2012,19903.53
19,23/03/2012,22887.26
19,30/03/2012,32452.62
19,6/04/2012,86840.87
19,13/04/2012,52251.99
19,20/04/2012,14678.04
19,27/04/2012,14436.08
19,4/05/2012,14797.66
19,11/05/2012,16692.11
19,18/05/2012,15319.99
19,25/05/2012,14015.74
19,1/06/2012,14163.72
19,8/06/2012,15614.01
19,15/06/2012,14857.29
19,22/06/2012,15084.55
19,29/06/2012,14955.94
19,6/07/2012,16079.75
19,13/07/2012,15529.77
19,20/07/2012,14552.01
19,27/07/2012,14120.4
19,3/08/2012,14966.1
19,10/08/2012,14837.51
19,17/08/2012,14836.74
19,24/08/2012,14846.33
19,31/08/2012,15194.34
19,7/09/2012,15334.68
19,14/09/2012,16687.14
19,21/09/2012,16712.75
19,28/09/2012,16734.84
19,5/10/2012,18526.2
19,12/10/2012,20489.2
19,19/10/2012,23772.27
19,26/10/2012,33686.67
20,5/02/2010,46021.21
20,12/02/2010,52734.17
20,19/02/2010,55649.79
20,26/02/2010,36805.42
20,5/03/2010,41206.78
20,12/03/2010,47291.77
20,19/03/2010,52993
20,26/03/2010,61598.76
20,2/04/2010,149743.97
20,9/04/2010,72907.28
20,16/04/2010,28442.72
20,23/04/2010,26674.31
20,30/04/2010,29921.48
20,7/05/2010,31954.76
20,14/05/2010,33099.95
20,21/05/2010,30537.27
20,28/05/2010,30572.21
20,4/06/2010,33117.37
20,11/06/2010,34623.76
20,18/06/2010,33087.19
20,25/06/2010,32662.01
20,2/07/2010,33335.14
20,9/07/2010,32132.21
20,16/07/2010,32690.31
20,23/07/2010,31557.78
20,30/07/2010,33465.12
20,6/08/2010,31967.03
20,13/08/2010,33041.11
20,20/08/2010,30932.55
20,27/08/2010,30198.35
20,3/09/2010,33395.52
20,10/09/2010,35321.83
20,17/09/2010,35979.27
20,24/09/2010,34498.53
20,1/10/2010,39475.99
20,8/10/2010,45927.44
20,15/10/2010,51450.76
20,22/10/2010,54418.87
20,29/10/2010,73211.05
20,5/11/2010,50538.24
20,12/11/2010,33810.07
20,19/11/2010,37717.39
20,26/11/2010,33534.26
20,3/12/2010,52183.9
20,10/12/2010,75751.3
20,17/12/2010,86964.92
20,24/12/2010,102070.88
20,31/12/2010,28321.75
20,7/01/2011,24790.5
20,14/01/2011,27435.94
20,21/01/2011,26836.37
20,28/01/2011,27560.72
20,4/02/2011,37792.4
20,11/02/2011,47343.72
20,18/02/2011,46435.62
20,25/02/2011,26356.65
20,4/03/2011,33533.5
20,11/03/2011,35287.24
20,18/03/2011,37763.73
20,25/03/2011,37821.15
20,1/04/2011,42700.12
20,8/04/2011,55117.78
20,15/04/2011,69607.88
20,22/04/2011,143220.96
20,29/04/2011,66742.11
20,6/05/2011,28781.23
20,13/05/2011,27882.2
20,20/05/2011,25801.42
20,27/05/2011,26102.68
20,3/06/2011,25546.77
20,10/06/2011,27987.53
20,17/06/2011,26817.39
20,24/06/2011,27105.73
20,1/07/2011,28869.33
20,8/07/2011,28313.18
20,15/07/2011,30799.09
20,22/07/2011,27924.63
20,29/07/2011,27667.86
20,5/08/2011,30183.63
20,12/08/2011,28610.36
20,19/08/2011,27112.03
20,26/08/2011,26436.44
20,2/09/2011,29761.82
20,9/09/2011,33598.29
20,16/09/2011,34346.27
20,23/09/2011,32493.06
20,30/09/2011,34749.48
20,7/10/2011,40450.61
20,14/10/2011,44568.88
20,21/10/2011,48956.38
20,28/10/2011,68113.21
20,4/11/2011,48060.84
20,11/11/2011,29442.92
20,18/11/2011,34233.84
20,25/11/2011,29448.76
20,2/12/2011,37713.25
20,9/12/2011,52336.26
20,16/12/2011,69342.61
20,23/12/2011,93745.04
20,30/12/2011,37050.89
20,6/01/2012,26398.28
20,13/01/2012,25424.25
20,20/01/2012,24174.62
20,27/01/2012,26339.8
20,3/02/2012,35899.22
20,10/02/2012,48824.09
20,17/02/2012,56760.68
20,24/02/2012,30923.76
20,2/03/2012,32179.15
20,9/03/2012,39741.25
20,16/03/2012,42525.59
20,23/03/2012,43986.9
20,30/03/2012,64001.2
20,6/04/2012,156234.28
20,13/04/2012,62157.93
20,20/04/2012,24247.26
20,27/04/2012,24562.17
20,4/05/2012,28416.37
20,11/05/2012,29777.72
20,18/05/2012,28049.28
20,25/05/2012,26043.19
20,1/06/2012,26796.68
20,8/06/2012,30657.96
20,15/06/2012,29063.15
20,22/06/2012,27041.79
20,29/06/2012,26570.35
20,6/07/2012,28737.46
20,13/07/2012,30303.85
20,20/07/2012,27996.46
20,27/07/2012,26572.57
20,3/08/2012,28244.82
20,10/08/2012,29240.93
20,17/08/2012,29220.55
20,24/08/2012,27038.07
20,31/08/2012,30024.01
20,7/09/2012,33393.98
20,14/09/2012,34272.89
20,21/09/2012,32680.12
20,28/09/2012,32609.37
20,5/10/2012,40771.47
20,12/10/2012,41280.48
20,19/10/2012,40958.43
20,26/10/2012,55623.24
21,5/02/2010,15501.96
21,12/02/2010,26220.41
21,19/02/2010,26567.03
21,26/02/2010,12887.75
21,5/03/2010,11969.74
21,12/03/2010,13856.38
21,19/03/2010,13768.83
21,26/03/2010,16156.06
21,2/04/2010,32659.91
21,9/04/2010,26713.86
21,16/04/2010,11624.05
21,23/04/2010,11594.39
21,30/04/2010,11334.1
21,7/05/2010,12330.99
21,14/05/2010,12106.72
21,21/05/2010,12325.99
21,28/05/2010,11582.2
21,4/06/2010,11724.86
21,11/06/2010,11987.76
21,18/06/2010,11444.39
21,25/06/2010,12113.53
21,2/07/2010,11324.95
21,9/07/2010,10989.67
21,16/07/2010,12021.23
21,23/07/2010,11351.39
21,30/07/2010,12044.17
21,6/08/2010,11022.34
21,13/08/2010,11732.54
21,20/08/2010,10973.88
21,27/08/2010,12175.34
21,3/09/2010,11043.63
21,10/09/2010,10909.16
21,17/09/2010,12620.18
21,24/09/2010,12082.94
21,1/10/2010,13556.41
21,8/10/2010,15023.33
21,15/10/2010,16468.06
21,22/10/2010,18387.74
21,29/10/2010,28597.36
21,5/11/2010,25975.14
21,12/11/2010,11914.82
21,19/11/2010,13382.29
21,26/11/2010,13118.5
21,3/12/2010,16814.37
21,10/12/2010,22314.59
21,17/12/2010,34129.74
21,24/12/2010,33554.62
21,31/12/2010,10668.27
21,7/01/2011,9499.4
21,14/01/2011,11417.16
21,21/01/2011,11811.42
21,28/01/2011,12273.94
21,4/02/2011,10595.43
21,11/02/2011,21673.9
21,18/02/2011,34903.64
21,25/02/2011,11421.42
21,4/03/2011,13035.95
21,11/03/2011,13408.91
21,18/03/2011,13161
21,25/03/2011,12933.12
21,1/04/2011,12625.9
21,8/04/2011,13939.33
21,15/04/2011,16415.8
21,22/04/2011,30200.84
21,29/04/2011,24533.54
21,6/05/2011,11659.82
21,13/05/2011,13009.08
21,20/05/2011,11871.74
21,27/05/2011,11556.03
21,3/06/2011,11144.23
21,10/06/2011,11215.3
21,17/06/2011,11467.82
21,24/06/2011,11815.83
21,1/07/2011,11608.83
21,8/07/2011,10636.08
21,15/07/2011,12253.03
21,22/07/2011,12007.96
21,29/07/2011,12205.88
21,5/08/2011,12074.93
21,12/08/2011,11441.74
21,19/08/2011,11943.5
21,26/08/2011,11739.42
21,2/09/2011,12071.28
21,9/09/2011,11734.5
21,16/09/2011,13252.58
21,23/09/2011,12961.91
21,30/09/2011,12920.92
21,7/10/2011,14081.17
21,14/10/2011,15028.59
21,21/10/2011,18599.35
21,28/10/2011,22204.85
21,4/11/2011,30026.94
21,11/11/2011,14687.93
21,18/11/2011,12800.42
21,25/11/2011,14099.68
21,2/12/2011,15458.52
21,9/12/2011,21261.92
21,16/12/2011,32037.96
21,23/12/2011,33878.68
21,30/12/2011,15983.71
21,6/01/2012,12208.33
21,13/01/2012,12470.16
21,20/01/2012,13821.16
21,27/01/2012,13300.3
21,3/02/2012,15062.72
21,10/02/2012,20044.37
21,17/02/2012,38871.46
21,24/02/2012,13412.88
21,2/03/2012,12803.97
21,9/03/2012,14613.51
21,16/03/2012,13928.71
21,23/03/2012,15362.3
21,30/03/2012,18014.22
21,6/04/2012,27876.08
21,13/04/2012,25744.13
21,20/04/2012,13236.9
21,27/04/2012,11286.32
21,4/05/2012,10985.78
21,11/05/2012,11371.69
21,18/05/2012,11253.04
21,25/05/2012,11468.77
21,1/06/2012,10154.33
21,8/06/2012,10799.12
21,15/06/2012,10974.68
21,22/06/2012,12158.3
21,29/06/2012,10547.31
21,6/07/2012,9363.39
21,13/07/2012,11410.84
21,20/07/2012,11126.33
21,27/07/2012,10630.35
21,3/08/2012,9496.63
21,10/08/2012,9171.17
21,17/08/2012,10447.08
21,24/08/2012,10553.16
21,31/08/2012,10217.66
21,7/09/2012,10362.71
21,14/09/2012,12283.59
21,21/09/2012,12183.92
21,28/09/2012,12060.18
